description,subcategory
MS Riya was seated next to a 12 year old boy traveling with his mother., Dubai
Lost and Found Item -One green color plastic food container found in hatrack 31H by cleaning team leader Anand (s10001273)., Outstation
"-During take off there was a galley water leakage from the cart stowage area into the carpet in front of row 52 H, J, K -Due to this Mr Cao's socks got wet",Economy Class
"Espresso cups, saucers, spoons and orange juice jugs missing for flight as the cart with their drawers not loaded.",Loading
"**UM from CMB to DXB** -UM Mstr Nilam was look after by crew member, Dorothy(446777). -Hot meal, Scramble eggs was offered to Mstr Nilam along with orange juice.", Outstation
"***Unwell customer upon descent*** -At 10 minutes before TOD, Mrs Niroshasf complaint of chest pain, nausea and pain on her shoulders.",Passenger
"- When ML1 CSV #414967 Marija Randjelovic informed her that one of her two baggage was delayed and would arrive on another flight landing later on, she wanted to get compensation for baggage delay insurance.",Economy Class
"- DF target is 1,200 dhs. - Total DF sale was 1,555 dhs. - ML3 #431391 Africa Alvare made 495 dhs and MR3 #443923 An Chi Teng made 1,060 dhs.",Duty Free Targets
- All of the customers were escorted to their seats. - Mr.Lowe (3A) was offered the sweetheart seats as he was travelling with his wife and son. He declined the offer and said they preferred to have window seats. - 2A Mr.Olander was travelling in F/C for the first time. He enjoyed F/C and the shower.,Compliments
"- He boarded from ML1 door and was upset. He complained to ML1 CSV #414967 Marija Randjelovic that he did not have access to upper deck boarding and he had to carry cabin bag up the stairs. - CSV offered to help with cabin bag upstairs but he replied ""are you gonna be my slave?"" CSV claimed she said no and explained she just wanted to help. He declined and carried his bag upstairs. - When reaching suite, he complained to UL1 #309363 Prasana Chandran that he had used F/C lounge but did not get access to upper deck boarding. He said it was not acceptable for EK as he paid for F/C and he had to walk upstairs from lower deck. - He asked if caviars would be served. UL1 said no and explained services were light bites and breakfast. He complained he had paid for F/C and was not offered caviars. He asked if UL1 would give him a bottle of red wine to take away, and UL1 declined. - When I introduced self during boarding, he said I ignored him as I did not greet him instantly. I explained I was waiting for him to settle down in suite. He laughed and said he was joking. - After take-off, I helped him with Wi-Fi. He chose non-skywards login and asked me to put my email in. I declined. He used his email in the end. - He was waiting to take shower for 2 minutes whilst CSA was preparing inside. He asked UL1 ""what she is fucking doing inside? Why did you wake me up to wait here?"" - He asked for extra pyjamas on TOD. - He complained water was flooding inside shower booth whilst in shower.",First Class
"* Crew member David Watson ( 441140) claimed that customer used abusive language when he asked him assertively to remain seated after takeoff as customer stood up and opened the hatrack. * Crew member claimed that customer commented "" Why don't you be ""Fucking"" calm about it """,General
"Security search procedure, -Due to the new crew complement, we were unable to cover the open door or to mind the open door as there was no cabin crew avails without search area.",Security Search
* Customers wallet was found by crew member Kristyna Klouckova (441677) while doing her post landing duties after landing in Dubai., Dubai
"Customer not happy with defective Mode controller. -ON ground before Mrs Khaleque boards, I asked the cabin crew to check all seats functions and IFE. We found out that the mode controller is defective. -Engineers we called on ground and 2 come and did few resets. However, when leaving they told me that they could not guarantee it will work and that the master switch will take time to reboot the system to know before we depart. -All seat and IFE function can still be operated by the armrest control and the remote control only the mode controller was not working. -ON ground Mrs Khaleque was informed about the defect and was informed that it will take time for us to know, I will come to see her after take off with other options if it does not work. -Mrs Khaleque was very rude and abrupt refusing to listen to any of the options I was giving her and instead she told me ""I don't want to listen to you anymore go away"". -Mrs Khaleque also added, Its not acceptable that your Company is making me pay for a seat that is broken, make sure you follow up on this. -1 hour before landing Mrs Khaleque charging plug was inop, and we charged it in the ships library. -Mrs Khaleque asked for landing cards before landing and was not happy that we did not have them on board today.",Business Class
"*** IFE inop *** - After take off, customer's IFE was defective.",Business Class
"UM vomiting on ground, -During boarding Master Wendell started vomiting at the door. -Master Wendell claimed he did not have anything to eat before later on he told the cabin crew that he had a chicken meal.",Passenger
"** IFE inop ** - After take off, customer's IFE was inoperative.",Business Class
"New Crew Complement effect on the safety and security, -On the first of June we started the new cabin crew Complement on B777-300 2class aircraft. It specify that one CSV was removed form Jc. -The result was the only door open was left unattended during the cabin safety checks and security search as there was no crew free to attempt to it. -In addition, I was required every where including dealing with medical case, defects and customers, the result affected my communication with the flight deck.",Crew Procedures
**not happy with baggage space** -During boarding Mr Baldonado getting upset as there is no more space in the hatrack above his seat.,Economy Class
**complained about not getting meal choice on previous flight** -During continental breakfast customer told crew Risa that she would like to get the Chicken meal option from the menu for the Lunch service. -Customer said that she never get her meal choice from her previous flight and would like to get her meal choice for this sector as she is allergic to shrimp.,Economy Class
"Coffee bags, -On this flight we used many coffee bags and had only 3 left for the return sector..",Food
"A UM seated next to Inadmissible passenger, -AT EGHQ before departure, I noticed that the UM was seated next to Inadmissible passengers. -Initially, I informed the Duty officer. -When in the aircraft I informed the dispatcher. -When the ground staff boarded the UM, she told me the requirements is only if the customer next to the UM is female. -There was so many other options to sit the UM others than next to the INAD. There were other UMs and YP on the flight but they were all separated.",General
"*** Omelette presentation *** - During BF service, customer informed crew member that he didn't like the taste and the quality of the omelette, however he didn't specify in details even though crew member asked for it.",Food
* During the flight Customers husband approached crew member stating that his wife was sweaty and had less response.,Passenger
"Damaged galley top, Hazardous for cabin crew, -Galley top rim above galley chiller at A322 is missing and the area is covered with Velcro type of strap. -However, the side and the top of the galley has a sharp edge and unsafe for the cabin crew and could cause a potential injury.",Galley
"Damaged galley top, Hazardous for cabin crew, -Galley top rim above galley chiller at A322 is missing and the area is covered with Velcro type of strap. -However, the side and the top of the galley has a sharp edge and unsafe for the cabin crew and could cause a potential injury.",Galley
*Customer was observed using a CPAP for sleeping purpose while plugging it on the seat power outlet,Passenger Behaviour
"-Yamina was handed over by ground staff ---- to purser. -Crew Alicja was asigned to look after Yamina during the flight. -Yamina is seated next to Ms Susan. -Yamina did not have anything to eat for continental breakfast. Crew Alicja and I tried to wake her up but was asleep very deep. -When woke up middle of the flight asked if she wants to eat, said no and went back to sleep. -During the Lunch crew Risa tried to wake her up but said she is not hungry and went back to sleep. -Yamina was handed over by Purser to ground staff Rey staff number 180821", Outstation
"-Crew waked up the customer to eat , customer didn't want to eat. -Customer didn't want to interact much with the crew or myself.",Business Class
-Jannel was handed over by ground staff ------- to purser. -Crew Risa was assigned to look after her during the flight. -Jannel did not have anything for light bites. -Jannel had her CHML that was pre ordered for her. -Jannel was handed over by Purser to ground staff Rey 180821, Outstation
"No Landing cards provided on this flight. -NO Landing cards were provided on this flight. -After checking with the cabin crew, yes the landing cards should have been loaded for foreigners, different from health cards or custom cards.",Business Class
*Customer mentioned to crew member Matheus Do Valle Rocha Xavier ( 445355 ) to be polite whilst waking up customer for landing.,Economy Class
Mr.Batool and Ms.Kazmi seated at 4E wanted to entre the cockpit after take off to meet the captain.,Business Class
"Feedback about Crew Complement on B777-300 in Jc, -Due to the new crew complement on 2class B777-300 we have faced many challenges that made not only life difficult for the cabin crew, the relationship with customers was affected, the service flow was affected too for the following reasons. 1- On ground, in addition of all the purser duties, I had to deal with cabin defects, cabin cleaning, Jc team talk, arrange for engineers follow up with cleaning, follow up with catering shortage, cabin appearance, aircraft spray, follow up with cabin defects as it was full flight. 2- I was alone at the door at L2 I boarded 2 INAD, 5 UMs. 3- One UM was vomiting on ground and medical support team was called. 4- ground medical was dealing with the UM and asked if we can keep the UM on board after ground medical support was called and decided to offload the UM. 5-The platinum customers seat was checked on ground and the Mode controller was defective and though we called for engineers that stayed on board until the platinum customer boarded and could nit fix the seat. Platinum was very upset and would only move to a window seat witch was not available. 6- I was unable to introduce myself to only half of the cabin during taxi time, after take off the entire cabin was asleep and was nit done for the rest of the cabin. 7-Breakfast before landing, we started 2 hours before as customers started waking up. The lay up was done as per new service change for the entire cabin.",JC Prod / Service
"Feedback about Crew Complement on B777-300 in Jc, -Due to the new crew complement on 2class B777-300 we have faced many challenges that made not only life difficult for the cabin crew, the relationship with customers was affected, the service flow was affected too for the following reasons. 1- On ground, in addition of all the purser duties, I had to deal with cabin defects, cabin cleaning, Jc team talk, arrange for engineers follow up with cleaning, follow up with catering shortage, cabin appearance, aircraft spray, follow up with cabin defects as it was full flight. 2- I was alone at the door at L2 I boarded 2 INAD, 5 UMs. 3- One UM was vomiting on ground and medical support team was called. 4- ground medical was dealing with the UM and asked if we can keep the UM on board after ground medical support was called and decided to offload the UM. 5-The platinum customers seat was checked on ground and the Mode controller was defective and though we called for engineers that stayed on board until the platinum customer boarded and could nit fix the seat. Platinum was very upset and would only move to a window seat witch was not available. 6- I was unable to introduce myself to only half of the cabin during taxi time, after take off the entire cabin was asleep and was nit done for the rest of the cabin. 7-Breakfast before landing, we started 2 hours before as customers started waking up. The lay up was done as per new service change for the entire cabin.",JC Prod / Service
"* CUSTOMER COMPLAINT * - During hot breakfast service, cabin crew Hyojeong (436176) wanted to offer meals to Mrs Poh and Mr Poh. - They informed cabin crew that they didn't eat cheese, bread and they asked for noodles. - Hyljeong informed customers that noodles could only be served after meal service and that she needed to complete her service first. - They asked crew how long it will take and she answered around 2 hours. - They got very upset and asked cabin crew for her name to raise a complaint. - Cabin crew informed me, so I, Nadia approached customer and introduced myself. - I informed customer that noodles could only be served after the meal service however it shouldn't take 2 hours. - They claimed that the crew had attitude while on the other side the crew were amazing. - I offer them to prepare the noodles as a service recovery, they declined first but then accepted and were thankful. - I asked Hyojeong what happened, she told customers that they needed to wait until she finishes the service, then customer got upset and told her "" how can you let a senior wait?"". - She offered customer to have a tray to start with, and as soon as she would finish, she will come back with the noodles. - At this stage, customers were upset even though she apologized for the inconvenience and asked for her name. - Hyojong gave her name written on a piece of paper.",Economy Class
DUTY FREE 1071 (UR1) - METAL SEALS ARE NOT LOADED IN THE BLUE POUCH (INSIDE THE DUTY FREE CART) FROM DUBAI.,Seals
"Please provide LCML to Mr Bhasi (1A, Platinum) on the following flight; EK355 SIN-DXB June 05",Food
"Mr Bhasi (1A, Platinum) requested LCML and it was already on his profile; however, it was on the waiting list today and not loaded.",First Class
"Defective - After take off, the IFE stopped working. - Even the mode controller was locked. -All electrical movement was not working.",Business Class
"The following customers were traveling in the F/C; Mr Bhasi (2A, Platinum) Mr and Mrs Cina (2E/F) Mr Albers (2K) Mr Schwarz (4A, Gold). -All customers slept after take off. -3 customers took a shower before landing. -3 customers enjoyed breakfast. -Mr Bhasi's LCML was on the waiting list and not provided. Alternative choices were offered with apology. He did not get upset at all. -They were happy about our service. -No issue was raised.",First Class
-customer found a clear small plastic lid on the lamb pie while eating light bites.,Business Class
-small plastic lid found by a customer on the lamb pie from light bites menu.,Food
Uniform looks worn out and fitting. Shoes are chipped and old.,Image 
SATISFIED CUSTOMER: -Mr Shringi did not want yo eat all through the flight and only had a glass of wine and continental breakfast before landing . -He claimed to be tired and wanted to sleep all through the trip.,First Class
- The customer claimed that there was a piece of plastic in his fruit bowl.,Food
""""" Ms Agnani asked to talk to me regarding the crew performance Maria Sandrini # 406353 in specific and the rest of the crew in general """" - Customer was so happy and exited to tell me how Maria Took extra care of her, came back to her to check on her and made sure that Ms Agnani got her preferred meal choice and drinks . - She stated : this flight is amazing and all the crew are friendly and caring, I had a horrible flight before and this one made me forget about the last one and will keep me come back again and fly with emirates.",Compliments
1.40 MIN DELAY FOR CREW CHECK IN: -The crew had to wait for 1 hour 40 minutes to get their rooms at the hotel. -Crew arrived at the hotel at 09.30 am and the front desk claimed that they had no rooms available or ready for the crew. - The hotel claimed that they were overbooked and the crew would have to wait for rooms to be cleaned. -When asked how long it would take they claimed that they were not sure but longer than 30 min. - After 40 minutes of waiting at the lobby the rooms were still not ready so the hotel was asked to offer the crew breakfast because they were tired and also hungry after the long trip with no rooms to go to. - The hotel claimed that they could only offer the crew water at that time. -After waiting for 1 hr and rooms were still not ready the hotel was again asked to offer the crew something to eat but they declined claiming that was not in the contract with EK and crew could pay 10$ for breakfast if they were hungry. -First rooms to be ready was at 10.45am and the last room given was at 11.05 am. -The crew were tired and exhausted by the time they got the room keys.,Hotel Feedback
""""" Ms Agnani asked to talk to me regarding the crew performance Maria Sandrini # 406353 """" - Customer was so happy and exited to tell me how Maria Took extra care of her, came back to check on her and made sure that Ms Agnani got her preferred meal choice and drinks . - She stated that: .. Maria need to be recognized for her hard work and her outstanding customer service. .. Maria is always smiling and has a friendly personality. .. i had a horrible flight before and this one, because of Maria, made me forget about the last one and will keep me come back again and fly with emirates.",Compliments
SHOES COMING OFF FEET: -Lianas shoes are too big and coming off her feet as she walks. -Hair colour inconsistent .,Image 
""""" Following up regarding the AVML that Mr Kabre did not get on hi previous flight"""" - We made sure that Mr Kabre gets his Vegetarian meal on this sector from DXB-EWR as follow up from our colleague's purser note from previous sector .",Economy Class
""""" Mr Kumar complained that the crew woke him up to change his seat """" - Mr Kumar and his partner moved their original seats from 18E, 18F to 17D and 17E because the middle row 17 was vacant. - During the flight, customer seated in 35 C was facing issues with seat reclining, and traveling with wife and kid. - Mr kumar was upset because he was awaken. - Mr Kumar was asking for a free upgrade to JC since there is available empty seats, as compensation for being disturbed.",Business Class
F/C Customer Experience - As per Cabin Crew Management's request.,First Class
"Continental breakfast should be loaded on small trays. - It is loaded on a 39-tray cart, hence, the tray looks like there was something missing without a hot meal. - If it is loaded on a 52-tray cart, we would not have to stow any carts in JC. This would have saved us a lot of time.",Food
"CHEST PAIN - After take off, Ms. Castro informed the crew that she is feeling pain on her chest and the pain is spreading towards the left hand. -",Passenger
Please Cancel AVML request.,Food
**Meal change from Menu F/J Class** -Catering advised of main meal change from menu. -Menu for both cabins mentions Cod however catering advised unable to provide this and Salmon was provided instead.,Food
Difficulty breathing due to exposure to cold air -Passenger complained of difficulty inhaling as he has history of such symptom when exposed to cold dry air for a long period. -He took the inhaler on board as he used it before but didn't carry one with him. -MIRF: 416301,Passenger
A red/black blanket was found at 82D., Outstation
"-Ms Gupta was the leader of a group of young travellers was met during boarding. -During Cruise children were pressing call bells many times and for no reason. -Ms Gupta was not helpful and stated ""these are children under 16years old and they don't understand"".",Economy Class
**Survey Forms** -Received 30 survey forms for this sector. -Received back: 19 completed 10 not completed 1 not returned.,
-Seat defect.... -After take off customer brought to my attention that his screen stopped working after the passenger announcement . -TV screen went blank and the mode controller stuck on the ice red page . -Customer was not happy as he was waiting for the IFE to be fixed.,Business Class
-Customer seat reclining wasn't working . -Customer stated is not fair to pay that amount of money and seat is not working . -Customer,Business Class
"**Customer using a CPAP** -Mr Kumar was seeing by crew members holding a ""CPAP"" during boarding. -Mr Kumar was complying with crew instruction and did not used during the flight.",Passenger Behaviour
"CUSTOMER TAKING LONG IN LAV - just prior to ""seatbelt signs for landing"" I noticed that the que for the lavatory was increasing. Upon asking the customers they confirmed that someone had been occupying the lav for some time. - customers appeared very irritated for being made to wait for such a long time. - I knocked softly and got no response, but heard movement and noise. I waited 5 minutes. - I knocked louder and then a lady opened the door and appeared and very upset and started shouting that she needed to use the lavatory, she then locked the door again and stayed in for another few minutes",Economy Class
Customers preferred choice of Champagne is Laurent Perrier . This champagne was not available in premium cabin.,First Class
MIRF 416302 -Passenger approached me complaining of ongoing diarrhoea (5/6 times in last 9 hours) -no allergies no medications taken. -He stated that the cause could be the spicy indian food he had back home. -No further complaints.,Passenger
** Customer seatbelt stuck in seat ** - Mr Geness informed us that his seatbelt is stuck on side of seat and he is unable to remove it,Business Class
CUSTOMER COMPLAINT: AVML -Customer disliked the Avml he ordered and decided to order from regular menu. -He stated that the Avml dishes are too spicy for his taste. -He requested to cancel his Special meal preference.,Economy Class
**Wallet Lost and Found** -Security advised that a wallet was left behind in boarding area. -Description: Grey wallet with cash only: US Dollars and Indian Rupees inside - no ID., Dubai
Please cancel her GFML request.,Food
"---pepper steak pie...... -The steak pie was frozen ,heated for 45 minutes to be ready.",Food
Kis Synchronization Cabin supervisors Kis synchronized and closed. Purser Kis showed closed but actually did not closed and synchronized.,KIS Application
- After take off customer informed crew that their IFE was not working,Business Class
** Customer unhappy with customer seated behind her** . Mrs Imobersteg came to the aft galley asking for face mask claiming that she wanted to give it to the customer behind her. . Mrs Imobersteg stated that the customer behind her (Mrs Eradatosgouei) was coughing too much and that it was bothering her and that she didn't want to get germs from that customer. . She also mentioned that she wanted the passenger's name to 'report her and that we should report her as well. . Mrs Imobersteg stated that she flies a lot with Emirates and that the Captain actually made a PA informing passengers to report ill people on the flight.,Economy Class
"**General feedback regarding JC service changes on A380** Linen lay-up New line lay-up was positively received by the crew. Crew were able to refer to their MOD's, assist customers with their tray table whilst holding the linen on other hand. Cheese slate Very efficient delivery, allowing more space for crew to carry items on their trays e.g. desserts and hot beverages. Delivery of 4 hot meals Crew found this to be more efficient, however senior observed that due to the weight of 4 hot meals, crew were carrying the round trays with both hands and resting the trays on the customer console, and then individually delivering the meals.",JC Prod / Service
"Customer at 30k was seen to be speaking loudly to customer at 29k, when crew approached customer at 29k the lady told crew that she could not move her seat back because the customer behind would not allow her, crew noted that customer at 30k had her legs against the chair stooping the seat from moving back. Customer at 30k complained that she had no space, crew explained that she could also move her seat back, however the customer at 30k said that the other customer was ""being selfish"", the crew explained that both ladies were entitled to recline their seat, and the customer at 29k finally was able to move her seat, though the customer at 30k continued to complain to her husband. But the time both customers disembarked they both thanked the crew for the flight and seemed happy overall.",Economy Class
"IFE INOPERATIVE -After take off IFE and mode controller were working properly. -After light bites service customer informed crew Regina that his mode controller cannot be taken from the docking cradle. -When customer woke up for breakfast service, IFE was not working even after it was reset again. -CUSTOMER'S DEATILS:craigwknight@gmail.com",Business Class
"- During boarding Mr Edwards (18E) upgraded his family from YC to JC using miles - When explaining the terms and conditions, it was highlighted to Mr & Mrs Edwards that the flight was catered for the number of customers booked (56 pax), and crew may have to serve them meals from YC - Mrs Edwards stated that it was ridiculous that a customer pays 85,000 miles to upgrade and then served meals from YC cabin",Business Class
MR Pace spilled his cup of tea on his arm and burn himself He informed one of the crew member and ask for help His arm was red and looked lime a superficial burn,Passenger
"-Alexander was escorted to the aircraft by ground staff Fathima (436131) -Ms. Ting Xiao was seated next to Alexander, at 69B, throughout the flight. -He did not want anything to eat and just had orange juice. He slept for the majority of the flight. -Alexander disembarked last and was escorted out by ground staff Bridget (22496)", Dubai
"**Exceptional Performance** . Ana Marija is an very polite and respectful crew member towards both her colleagues and customers. . From the briefing she created a very peaceful breaking the ice among her colleagues sharing some valuable details about the new changes with the YC service as she was the only one who experienced it on her previous flight. She is a very hardworking crew member, getting everything prepared for the service and flight as soon as she got on board. . Even after being almost 4 years as a GR2 and senior in her grade, she is very passionate and enthusiastic about her role and it shows in and out the cabin. She was a great example for her junior colleagues on board who were all fascinated by the way she worked. She always had a very good body language, soft spoken and was friendly to everyone on board. She was observed remaining very calm under pressure. Ana Maria also demonstrated a detailed awareness of service and presentation, she made sure all the time that everything was up to standards before going in the cabin. .Ana Maria has a great team spirit, being considerate towards all her colleagues even other grades by assisting them with their bags out of the crew bus. She was complimented by many customers in the aft cabin for the amazing service she was offering them. She contributed to an enjoyable and effective working environment throughout the whole trip, with her knowledge always up to date about everything.",Compliments
**Delay due to ATC** - Crew members took breakfast orders on ground,JC Prod / Service
VGML REQUEST -please load VGML on his onward flights.,Food
**HHC data wrongly uploaded** . Data from the HHC were loaded for DXB-IAD EK0231 instead of DXB - PER EK420. . Load stock sheet ISR number; 11793516 . Two different DF carts loaded; DF1072 and DF401,Equipment
"**Hot beverages not served due to turbulence** - I hour before TOD, PUR was informed by CAPT to discontinue serving hot beverages due to expected turbulence",JC Prod / Service
**UG 2 adults & 1 infant from YC to JC** - Mr Edwards used his Skywards miles to UG Mr & Mrs McDermott & 1 infant from YC to JC (21B & D),Transactions
"- Menu feature the Japanese breakfast main dish ""black cod"" catering loaded the sea bass instead. - Crew brought to my attention when they were setting up the social area found one of the Red wine ""Savaterre pinot noir 2013"" supposed to be full bottle and they found 3/4 litres bottle left.",Food
- Mr. Okura Seat wasn't going upright.,Economy Class
"""Seal shortage"" - some containers and toy bags were not sealed for landing in economy due to shortage of seals.",General
"During pick up time, on the way to the airport, Reem stated she had just started feeling unwell and had small rashes on her face. Reem was feeling nauseous, however stated she was feeling well enough to continue to the airport where she could be checked by medical assistance.",Crew
########## REQUEST TO CANCEL AVML ##################### -Customer requested crew to cancel her AVML request for future flights/bookings.,Food
"- All our F class customers were looked after by the team, they had their meals and have a good rest, and all their requests were met.",First Class
"Passenger allocated 28A arrived at the aircraft with the assistance of ground staff who had to hold her arm as she could not walk properly on her own. Upon boarding she nearly collapsed and CSVs Mohammed and Rasa had to hold her. They offered her to seat at the L2 jumpseat while contacting Purser and Captain. Passenger displayed signs of red traffic light for assessment of an intoxicated person (slurred speech, difficulty walking and standing on her own, altered tone of voice and use of abusive language). When informing the passenger she may not be able to travel in this condition she started swearing and stated ""This is bullshit, I just want to sleep"".",Disruptive/ Alcohol
IFE INOP Mr Deibel's IFE stopped working shortly before landing,Business Class
- During boarding Mr. Takazawa approached the crew and handed his safety card stating there's a chewing gum inside.,Economy Class
- Customer stated they forgot to order AVML.,Food
Due to shortage of seals in all galleries were not able to seal all containers.,Loading
"CUSTOMER REFUSED TO MOVE FROM 88K - Customer during boarding asked to be seated in 88K . - During cruise a customer seated in 70F with asthma condition requested to be lying, because he forgot his medication in his luggage inside of his checked in baggage. - Customer refused to move after Naomi(Japanese speaker) explained the situation to her. - Customer requested to be apologized again by Naomi and myself, we both apologized to customer for the inconvenience. - Customer moved to her seat, but she was not happy about it. - Customer requested for our names.",Economy Class
- Customer would like to request for a GFML,Food
"**Water leak from overhead stowage last row forward of the mid galley by L 4 and R 4 after landing** -After landing customer stood up before aircraft stopped. -Customer was reminded to seat down for their safety. -Customer approached crew member Yasmina at L 4 door and informed her that water was leaking from towel stowage above the row of seats, crew member offered customer vacant seat 37 B and apologized, customer accepted the seat. -Customers trouser and seat was observed that it was wet from the leaking. -A position crew member Vincent approached the customer after aircraft stopped to check on the issue, Vincent apologized to customer and informed purser and myself CSV about the water leak. -Vincent informed me that customer was upset and requested for a complaint form, Vincent highlighted the website for feedback and reassured customer that senior will be informed. -After I disarmed the door I approached the area and found customer had already proceeded to disembark. -I observed seat cushion was wet.",Economy Class
The IFE for 11K was inoperative.,Business Class
"**Water leak from overhead stowage last row forward of the mid galley by L 4 and R 4 after landing** -After landing customer at 36 D stood up, it was found that there was leaking from overhead towels stowage -A position crew member Vincent approached the customer after aircraft stopped to check on the issue, Vincent apologized to customer and informed purser and myself CSV about the water leak. -Vincent reassured customer that senior will be informed. -After I disarmed the door I approached the area and found customer had already proceeded to disembark. -I Observed that seat cushion was wet.",Economy Class
"**Water leak from overhead stowage last row forward of the mid galley by L 4 and R 4 after landing** -Customer at 36 D stood up after landing, it was observed that water was leaking from towel stowage above the seats. -A position crew member Vincent approached the customer after aircraft stopped to check on the issue, Vincent apologized to customer and informed purser and myself CSV about the water leak. -Customer informed crew member Vincent that her clothes got wet from the leaking. -Vincent informed me that customer was upset and requested for a complaint form, Vincent highlighted the website for feedback and reassured customer that senior will be informed. -Vincent said that the customer was upset and that customers asked for the pursers name. -Vincent gave the pursers name to the customer. -After I disarmed the door I approached the area and found customer had already proceeded to disembark.",Economy Class
-Customer would like to request for an AVML,Food
"CUSTOMER EXPERIENCE OVERVIEW - all 13 customers were escorted to their suites. - all pre-departure service completed, including give away items. - most of customers did not want to be bothered, they slept for most of the flight. - 3 IO customers, Mr Jamil had light bites and continental breakfast, Mr. Smith had only breakfast. - when speaking to the customers before landing, their feedback was very positive.",First Class
- printer :PR1071724037 was inoperative due to missing cartridge. - no pink cartridge available in facility containers,Loading
**Shortage of Scrambled Eggs** - Aft of YC did not get their meal preference due to shortage.,Food
"delayed boarding - due to defective hatrack at 64-65ABC, security search was not completed until ground engineer arrived at the aircraft and fix the hatrack. - it took engineer 15-20 minutes to get to the aircraft. - barding started at 2AM, 15 minutes late.",General
**EXIT SEAT** - Customer was assigned an exit seat . She asked for an extension seatbelt from the crew. Crew informed customer that she will have to move to another seat for take off and landing for safety reasons. - Customer refused initially claiming she was not asked to move on her previous flight but complied anyway. - Customer occupied a vacant non-exit row seat for take off and landing.,Economy Class
- printer was not operative due to cartridge issue. - one type of the cartridge (pink) was not available in the facility container.,Printer
"*Warm Cabin* -Since there was no APU, the cabin temperature was around 31 degrees during boarding -Many customers were complaining about it being uncomfortable in the cabin",Economy Class
Temperature Feedback Mr. Popescu claimed during breakfast service the temperature at his seat was very cold and that made his flight uncomfortable.,Economy Class
"**UM** - Did not eat anything for Express BF service, and had Scrambled Eggs for breakfast.",Economy Class
"**EXPRESS BF SERVICE SPMLS** - All spmls had to be delivered by hand - CHML,AVML,HNML in an Express BF service, which in this flight totalled 100 spmls. - Most of the customers did not eat as they were all sleeping due to the departure timings.",Food
**UM** - Did not eat anything for Express BF and had Scrambled Eggs for BF.,Economy Class
"* Had a family member check on him regularly from Y class * - Due to the stroke suffered a few years ago, Mr. Camilleri required a family member to check on him regularly and assist with some walking exercise. - He was travelling with his Mother and Sister who were seated in Y class. - They checked on him three times during the flight. Twice for medication and once for some walking exercise in the lounge. - This was done with no discomfort to other customers.",Business Class
"**LOST ITEM IN FLIGHT** - Item description: Plantronic backbeat 505, black - Lost from previous flight EK355 SIN-DXB 02/06/18 - Customer details : Tran Phan +61404226679 / phuc6789@gmail.com", Dubai
- customer informed the crew that her PVS was inoperative.,Economy Class
"*PA inoperative* -After the Arabic PA, the PA system was inoperative at both LR1 and LR2 -No farewell PA in English was made, since the PA became operative again only before opening the 1st door",PA issues
* Crew Compliments* - Mr. Mornrad commented on the crew on the flight. He stated that the crew were working really well and he put it down to the good leadership by the cabin supervisor.(Elizabeth Ngaruiya) - He mentioned that he is a Managing director of company and he knows good leadership from how the employees work.,Compliments
"* GFML ordered, however not provided * - Mrs. Gordon claimed to have pre ordered a GFML and on last four sectors of hers this meal was not provided. - She stated she had confirmation from her travel agent, though the meal never shows up on board. - She also stated she orders this particular meal solely for her dietary needs, not health. - Please, do provide Mrs. Gordon with a GFML on all of her future sectors on EK.",Food
*** Request for Whole Row *** - Mr.Myrvold boarded aircraft and complained that he didn't get a seat with whole row empty as ground staff promised (29C),Economy Class
"*** Preferred Meal Choice Unavailable *** - Mr.Adamji was upset that Chicken with fried rice, preferred meal choice, was not available as it was a popular option and ran out, only 30% was catered.",Economy Class
-During cabin preparation for landing I noticed that Ms Taouk was using a business class pillow -Ms Taouk was seated at the emergency exit seat so I had to wake her up in order to stow the pillow for take off -I asked Ms Taouk where she got the pillow from -Ms Taouk claimed that she was given the pillow on another flight in the past and that she uses it on every flight since then -I explained to Ms Taouk that for take off and landing all pillows and blankets have to be removed from the exit seats and that as this was Emirates business class pillow I would not be giving it back to her after take off -Ms Taouk was upset and after take off she approached a cabin crew member to ask for her pillow back,Economy Class
Customer requested to have a slippers from First class cabin. The request was declined politely.,Business Class
"*LINEN FOLDED* -Please note that the table linen for F/class had been starched really well, however was folded and not rolled as per standards which resulted in visible fold creases across the linen",Loading
- Catering provided Salmon instead of the Pan fried Cod (main course) for the Dinner service - Catering said that Cod was not available,Food
"*UPGRADE* - Customer claimed during boarding that he had spoken to the ground staff in Dubai regarding the purchase of an upgrade. According to the customer they were not able to process the upgrade and he was told that this could be arranged on board for the same price. However, when told the on board upgrade price, customer claimed this was vastly more expensive than he was initially told by the ground staff.", Dubai
UM - Ground staff who brought UM to the aircraft : Binita Tamang staff 447931 - Crew member assigned to look after UM: Giovani (staff no 450687) - UM was seated next to a female customer - UM had a coke during the Dinner service and declined food - During the Light Bites service UM only had water and said he had his own bag of cheetos and did not want any food - For the Breakfast service customer had scrambled eggs - Ground staff who accepted UM in IAD: Theresa Le staff no 6012TL,Economy Class
"- Customer enquired about an upgrade for his parents (48D, 48F) after takeoff - Customer said that he would be willing to pay 600 USD for each of them",Economy Class
- Customer boarded from the ML1 door and informed the crew that he should be in F/C - Customer said that he had done a miles upgrade in ADD (his previous flight) - Customer said that he did the miles upgrade from ADD to DXB and DXB to IAD and that he should be seated in F/C,Business Class
